,Sed_Thick,Age,Dip,Vel,Rough,Sub_Zone,Longitude,Latitude,Max_mag,PC1,PC2,PC3,PC4
1187,438.8698576,133.1154557,11.88962352,78.6501068,11.95675257,Sumatra,115.4835229,-11.27128871,6.4,-0.13261496780398788,0.46173614679803093,0.12522816357402317,0.09908476593108828
1188,440.3524338,132.5531839,12.36073629,78.55164225,14.62582278,Sumatra,115.2586104,-11.22954519,6.4,-0.07258292913275963,0.4687504162908276,0.09252862364145589,0.20051266974434817
1189,440.1031964,131.6303987,12.34029799,78.45186104,16.46976869,Sumatra,115.0467406,-11.15468906,6.4,-0.03469687158507373,0.4765866869875234,0.059505762458545164,0.23797973657442667
1190,437.8578937,131.1467038,14.34586742,78.34476243,17.25910737,Sumatra,114.8451096,-11.05842242,6.2,-0.01418872763099593,0.4183138226447339,0.10757927331899111,0.3457810652614047
1191,753.027611,120.9149623,23.319898574058566,78.23904204,31.03624791,Sumatra,114.6315144,-11.01540813,5.1,0.2436826252805598,0.3379313575351013,0.06742820581897409,0.49660387238684617
1192,758.0511546,121.0513807,23.319898574058566,78.13337955,29.08334348,Sumatra,114.4049443,-11.02081346,6.18,0.2287993470284569,0.34143465099179965,0.0857911755596972,0.5017238260543768
1193,738.0348281,121.3300906,23.319898574058566,78.02639105,38.53975658,Sumatra,114.1774258,-11.02883996,6.18,0.28195147196571696,0.3229547133116514,0.00664791992003476,0.468117188988187
1194,347.6509323,129.792738,16.59014058,77.90875946,12.63602707,Sumatra,113.9565243,-10.99749352,6.18,-0.11654353408687397,0.19698911456142032,0.21319120107553852,0.3277197307856292
1195,352.1589003,129.4775114,17.48756322,77.8011221,16.96708044,Sumatra,113.7379278,-10.93170055,6.5,0.00568775843470655,0.22741483003904842,0.1402001069912806,0.45389400012618386
1196,361.4917867,129.1998141,17.14434704,77.68423392,25.18414136,Sumatra,113.5145066,-10.88546847,6.5,0.1423453062449014,0.2914173134104566,0.016985493571666052,0.49845887148896345
1197,373.6916666,128.9909179,15.97020908,77.56737587,32.08216641,Sumatra,113.2879984,-10.85776756,6.5,0.19663078163003478,0.333253167963652,-0.05778534984992269,0.4593231002485206
1198,395.610354,128.3826084,15.56222492,77.45908662,27.18740822,Sumatra,113.06249,-10.82457628,7.8,0.14173490513271964,0.36429999276038155,-0.017282151501039584,0.4580352777653232
1199,436.1642434,127.599171,15.51299083,77.34155416,22.31738456,Sumatra,112.846521,-10.75521595,7.8,0.0736693520865736,0.39788302013438465,0.04664423563801317,0.445570641970056
1200,422.5882852,127.8571599,13.83902895,77.22476805,23.00677076,Sumatra,112.6285496,-10.69772082,7.8,0.06901248033320441,0.43177851348898066,-0.0031370556068035307,0.3858535337989683
1201,441.9434142,127.4516032,13.05179006,77.09730605,22.74379454,Sumatra,112.402204,-10.66786656,7.8,0.05871749789122914,0.466301498425466,-0.01646782683455084,0.34825097759589463
1202,460.9977858,127.0429534,12.34688515,76.98057547,16.04917433,Sumatra,112.1772248,-10.63148757,6.0,-0.05761366877615273,0.49819524631714723,0.052031213551621575,0.2339926830081609
1203,457.395635,126.5638213,11.89532854,76.8646219,8.334889081,Sumatra,111.9538432,-10.5950009,5.1,-0.24793831945526298,0.42735053100150944,0.18198561545782346,-0.06340793581286687
1204,697.0806277,121.8323571,23.319898574058566,76.74871334,96.74151235,Sumatra,111.7312884,-10.5979332,5.1,0.32683430009193076,0.2103064582274539,-0.1443381103557647,0.2097991974584829
1205,453.9230185,125.1047489,10.62971644,76.63056962,6.134277411,Sumatra,111.5183637,-10.58687442,5.1,-0.2732417128717031,0.4050898546518386,0.15689800362229447,-0.2562800183754746
1206,450.4656714,124.8605554,11.14638405,76.50399271,6.753279745,Sumatra,111.3054019,-10.53613421,5.2,-0.2770083127581423,0.4057392692678241,0.17108242666250725,-0.19381222579849128
1207,445.1989079,124.3382715,11.37395282,76.36747803,8.569880841,Sumatra,111.0805501,-10.50404525,6.4,-0.2393286212828173,0.4425647834788108,0.1419936651044169,-0.07141886190247239
1208,426.5569617,123.7245485,11.60677805,76.25015934,6.909578054,Sumatra,110.8534052,-10.48111151,6.4,-0.2905023715717124,0.3714169258819624,0.18285467975210767,-0.16102510016618798
1209,402.7974246,122.1355511,11.58022102,76.12055242,4.864145343,Sumatra,110.6328183,-10.43570345,7.58,-0.3302125040177248,0.2666109647037055,0.20709886386590365,-0.3143842156993132
1210,500.6711017,120.7289661,12.21818627,76.00247693,7.246782831,Sumatra,110.4235356,-10.35133733,7.58,-0.28371025190611676,0.4249726717772497,0.21438893293917843,-0.12241666875891405
1211,425.870396,121.2769939,14.85872077,75.86526082,5.262587807,Sumatra,110.2098792,-10.29303439,6.2,-0.3756456823668014,0.17273574094765434,0.3414424648265565,-0.17902375040054952
1212,507.8693065,120.3081376,14.99456373,75.73803536,7.350539987,Sumatra,109.9862486,-10.26948794,5.8,-0.3079502511104869,0.3259471459394516,0.32214232750258065,-0.005473656101612
1213,582.6983395,118.668236,15.11179704,75.60086309,10.50737507,Sumatra,109.7654676,-10.22054639,5.8,-0.19749566615018008,0.44760134866282825,0.2511480580581362,0.17204905268130527
1214,751.1050343,114.1119205,23.319898574058566,75.47690309,78.51473052,Sumatra,109.5438331,-10.19540471,5.8,0.31994957032560856,0.24231452978004725,-0.12865699459324553,0.2709347968258282
1215,747.4705636,113.2793766,23.319898574058566,75.34976377,93.00437665,Sumatra,109.3232883,-10.21823174,5.8,0.3185571672536549,0.21835271007201695,-0.14318283909451487,0.21757602840832713
1216,610.6533579,115.8843188,13.61304724,75.2110444,3.735081508,Sumatra,109.1123579,-10.18920653,5.0,-0.32286523948947915,0.2824530065323102,0.3006859947773176,-0.36849148048221325
1217,601.0277252,116.0765755,12.41655442,75.07479471,5.791158529,Sumatra,108.8955152,-10.13342075,5.0,-0.30197757074921616,0.4316930524766141,0.23930502472821466,-0.23135926009113292
1218,617.210388,115.2237647,11.42561486,74.93858018,3.447281545,Sumatra,108.6687624,-10.1072609,4.8,-0.27525779444156795,0.33770730614106076,0.1988975874913269,-0.44033835258484294
