,Sed_Thick,Age,Dip,Vel,Rough,Sub_Zone,Longitude,Latitude,Max_mag,PC1,PC2,PC3,PC4
497,112.1111412,145.5710723,27.57224767,117.3882447,2.20167131,Mariana,146.1063256,22.18630322,6.7,1.3588222218473969,-1.7959153929348222,-1.609139354294425,-0.1609638943199463
498,109.6251421,145.1137426,28.21599241,117.3882447,2.761535724,Mariana,145.9278254,22.33872566,6.7,1.4814330641871323,-1.5954898712972823,-1.490855888668723,-0.09611913760618404
499,106.5855736,144.6222783,28.86471837,117.4802537,3.206894012,Mariana,145.7404108,22.48202731,6.7,1.5805991986789953,-1.472922616933159,-1.4070772500251925,-0.05272316559828993
500,103.8279186,143.7355368,29.36530078,117.4802537,4.741202228,Mariana,145.5415256,22.61118998,4.9,1.760438802284121,-1.1134908622109552,-1.221938929655714,0.07876998732537606
501,110.7244641,142.6897866,30.92046262,117.5722756,7.210171532,Mariana,145.3339008,22.72900391,5.58,1.934678983638636,-0.6776694711364916,-1.0306576468397335,0.10518172106154011
502,115.3460736,142.7892715,33.61278381,117.5722756,7.500533045,Mariana,145.1384595,22.86045978,5.58,2.01366805441411,-0.6345234061833662,-0.9688802407231734,-0.021020189451372507
503,113.0126763,142.9289003,34.24322701,117.5722756,7.350174854,Mariana,144.9712484,23.02118775,5.58,2.038383870567017,-0.6717698642942609,-0.9589603411752259,-0.03611531400145534
504,109.4025967,142.8461132,32.38867677,117.1846406,7.484983901,Mariana,144.8317368,23.20496494,0.0,1.9963566995325879,-0.6629900566106632,-0.9662651809934832,0.06736122881153973
505,97.64974096,141.4810585,31.87591375,117.1846406,13.77608213,Mariana,144.6854242,23.38423497,0.0,2.2754685755742896,-0.1372489236622633,-0.6855885968935687,0.38425551608413966
506,96.97324342,140.2892747,31.28023314,117.2769798,28.7649526,Mariana,144.5012638,23.52879544,6.04,2.535797746609945,0.5797539893455523,-0.38723394927620347,0.6652171492255885
507,92.95978045,140.0591097,34.07246663,117.2769798,30.48945763,Mariana,144.3067375,23.66081768,6.04,2.674436577778695,0.5882340142445989,-0.2922270937663173,0.607279915624131
508,88.31772129,139.8960026,34.04461956,117.2769798,30.47692973,Mariana,144.1291481,23.81250918,5.73,2.704531367553999,0.5557699370371001,-0.27823148224663685,0.6479136451535706
509,72.22694872,138.9951022,33.70352686,117.3693316,40.55292067,Mariana,143.9457421,23.96051685,7.2,2.9244689796040353,0.7099993614767347,-0.10927547652846598,0.9143098804600129
510,78.97549686,139.1611413,36.0055727,117.3693316,33.42228102,Mariana,143.7742026,24.11818992,7.2,2.8687474555635815,0.5615543891784763,-0.1720794729528629,0.6936275786254833
511,78.63967916,138.9488073,36.78243716,117.3693316,34.89772012,Mariana,143.6372099,24.30504073,7.2,2.9102085785444642,0.5955120704352559,-0.13800606339967797,0.6840648025518071
512,79.45470695,138.7807803,38.98871392,117.3693316,35.68278131,Mariana,143.516355,24.50106608,7.2,2.9744172464418464,0.6089828664090852,-0.09191368419353102,0.6083291235697146
513,81.08451404,138.6590798,42.02775946,117.3693316,35.05754812,Mariana,143.4129193,24.70531605,6.21,3.035633985662271,0.5856894366140499,-0.054205683492418444,0.48948842002174997
514,82.51046972,138.4212254,43.33473165,117.3693316,32.01958852,Mariana,143.3363356,24.91894845,6.21,3.02399280254581,0.5008045306452663,-0.07685318226717092,0.40544111972689445
515,82.62693067,138.0938897,39.48327082,117.3693316,27.78282863,Mariana,143.2980261,25.14036342,6.21,2.8709268125328276,0.38707978812735316,-0.20078527265076723,0.4762904382716041
516,83.00812224,138.2513168,34.33243453,117.2769798,25.05274851,Mariana,143.287313,25.36499809,5.8,2.6782238042650404,0.32397671115633203,-0.33784617638326864,0.6182276813090786
517,84.37094602,138.8047962,30.64303064,117.2769798,16.96988318,Mariana,143.2835545,25.59043872,7.2,2.4019375330863593,-0.016019142489979668,-0.5851404993688258,0.6197095441272709
518,86.40497173,139.2080173,28.03990696,116.8042807,72.96144366,Mariana,143.2797969,25.81587343,7.2,2.8245968952942624,1.4368558879543478,-0.016991930708565393,1.2138036511434935
519,88.47734111,139.5571225,26.54678477,116.7116532,83.16346399,Mariana,143.276041,26.04130239,6.78,2.7983336592079415,1.5922621212675643,-0.002254122200755885,1.3108712549155155
520,89.24753329,139.8027346,25.38419551,116.7116532,67.55317563,Mariana,143.2822047,26.26602218,6.9,2.667862939137219,1.4067974223158901,-0.12341770534722313,1.2911309518107914
521,89.24941912,140.1374279,23.26731456,117.0,55.68665333,Mariana,143.3105838,26.48921268,6.9,2.5097173940915076,1.2426761480386688,-0.2746698081710814,1.3377401785437864
522,88.67659641,141.1003128,22.25803287,117.0,21.86650391,Mariana,143.3407061,26.71276949,7.4,2.118278289325303,0.3406137292231476,-0.6996403419435806,1.0811338004399644
523,86.46556584,141.7227742,21.72860565,116.9076986,36.48312613,Mariana,143.3466795,26.93760889,7.4,2.296326812186134,0.8280470786223428,-0.4883205287538456,1.306523942971579
524,84.53499384,142.1173613,20.6149068,116.8154099,61.42672909,Mariana,143.3410704,27.16260292,7.4,2.445670722554308,1.3331976959665133,-0.29331737223416093,1.5698608800163831
525,83.28055159,142.7725947,18.92278184,116.8154099,60.55381935,Mariana,143.3431229,27.38765123,5.3,2.3579860749377675,1.3314162821088675,-0.3533409478927983,1.687330149962104
526,82.11718348,143.3365892,18.64408912,116.723134,30.40593853,Mariana,143.3330791,27.61219257,6.6,2.0920675152702595,0.6556868724066769,-0.6484920473783657,1.4823977370521826
527,82.06394891,143.611703,18.53180044,116.6308707,14.50966565,Mariana,143.3052517,27.83623657,6.6,1.8084283324055044,-0.06333544508375459,-0.9631294598353614,1.238308703729836
528,83.13119803,143.5496513,18.59706729,116.2486989,4.732904442,Mariana,143.2704187,28.05920649,6.6,1.3783270480861198,-1.148080512773706,-1.426498089042885,0.8416031192878108
529,137.1108644,8.389317293,23.319898574058566,30.2512165,4.304583367,Middle_America,-106.7609578,21.35838169,6.59,-0.7319609790441363,-1.527726700564026,1.5421683481329806,0.1503927537947255
530,149.1012199,8.850983536,23.319898574058566,30.58125243,5.955925731,Middle_America,-106.6829467,21.14494238,6.59,-0.6542857152309579,-1.157012466794753,1.6443432411153271,0.1960995117740178
531,155.6746989,9.400181744,23.319898574058566,30.9155139,9.014995883,Middle_America,-106.6049677,20.93152348,6.59,-0.5183604123614761,-0.7245699940560536,1.7961725324768412,0.3039933649217334
532,156.303441,10.0463386,23.319898574058566,31.24710067,8.622104444,Middle_America,-106.5283395,20.71789743,5.6,-0.5296380633274361,-0.763266045567321,1.7645424768590687,0.2855804702364981
533,161.7910167,9.619890632,23.90417628,31.5227981,8.778317534,Middle_America,-106.4869536,20.49823145,0.0,-0.5110450309541595,-0.7285443859416192,1.769457718363841,0.23288164430192712
534,140.3249127,11.63259333,24.25330918,31.78720655,15.09601858,Middle_America,-106.4479147,20.27948218,0.0,-0.20106747524731614,-0.29289801902761475,2.0410703294920487,0.5094060646781596
535,135.3427181,13.62601144,23.91492478,32.16351349,30.85270888,Middle_America,-106.3601791,20.07226338,0.0,0.08080719805841027,0.3854582942810796,2.3320966428436347,0.7993964182670408
536,126.9959045,14.02495259,23.37252803,32.59344259,32.81359412,Middle_America,-106.2485086,19.87307368,0.0,0.12798739116309665,0.41379008561538816,2.345948144630043,0.8993332316426365
537,119.1058314,13.86070103,23.09650755,33.03692631,26.65607992,Middle_America,-106.128601,19.67797852,0.0,0.08728034576773111,0.177056782636412,2.2526552608752324,0.8934050336273647
538,127.929486,13.19647526,23.11004841,33.50021045,25.46840838,Middle_America,-105.9955843,19.49149561,5.75,0.03836294056880712,0.18054011065547562,2.1970132759589753,0.8215689512598069
539,129.4729061,11.75557062,23.08567771,34.000325,15.44932106,Middle_America,-105.8425755,19.31947673,8.2,-0.14444009517396794,-0.29464174865539655,1.963294579565609,0.6429521208347102
540,125.4751354,9.727030386,23.14752147,34.5177534,13.6302237,Middle_America,-105.6734911,19.16164701,8.2,-0.15705846499793408,-0.43363237314303926,1.9029280883129307,0.6209346325853227
541,101.3914637,7.112897431,23.26923346,35.05661279,7.471884368,Middle_America,-105.486977,19.02282883,8.2,-0.23317143802165616,-1.1504569914026646,1.6938837902473387,0.574141573149924
542,92.59413002,5.843672566,24.34815479,35.60202803,8.459360342,Middle_America,-105.2929406,18.89265429,8.2,-0.07066814014325801,-1.0948561959079328,1.7844516800066288,0.6281119619601052
543,83.15353637,4.991929425,28.49571988,36.14239062,9.032705481,Middle_America,-105.1080957,18.75184124,8.2,0.19965582576970517,-1.1349808325609934,1.9313259343210336,0.530305732003286
544,76.7707978,3.820031122,33.28475797,36.6691178,7.832630955,Middle_America,-104.9331951,18.59991927,8.2,0.3732808206473638,-1.3596962280399223,1.9810753803160444,0.34255790984629947
545,87.95760659,2.499536159,36.405533,37.19269418,2.623272784,Middle_America,-104.7582311,18.44784485,8.2,-0.008657767630787608,-2.357135584712466,1.5204939591237316,-0.2521708579330183
546,95.20368558,1.730134243,38.6515095,37.7399576,3.933523727,Middle_America,-104.5750326,18.30510334,8.2,0.1707863228646708,-1.9248511955342311,1.691269517491552,-0.25288087227395756
547,91.84326203,1.283576576,41.18574177,38.27023125,3.687357176,Middle_America,-104.3896155,18.16504121,6.8,0.2487687679805992,-2.0229629401451477,1.6988755054249915,-0.32933147488973297
548,97.85293839,1.419154395,41.53663504,38.81465831,3.132951917,Middle_America,-104.199777,18.03379917,6.44,0.17140380860362328,-2.140184882722371,1.5983010449571446,-0.44517496824267866
549,123.0571415,1.980866045,41.68875083,39.35543165,6.166287254,Middle_America,-103.9925994,17.93018351,6.44,0.30081101462710363,-1.334734599921183,1.8033717307809802,-0.3966958961581527
550,116.2784185,2.105511316,40.72884784,39.90978326,6.370832938,Middle_America,-103.7808598,17.83123835,5.3,0.3354862136259855,-1.3293092906506763,1.7983342097747534,-0.31164600308238916
551,86.16010778,2.213080541,36.59678444,40.45052534,6.489517723,Middle_America,-103.5871636,17.7045036,5.1,0.42292446052426064,-1.4698488793534452,1.8007350751167266,0.06528376001093952
552,92.57462601,2.809300419,35.70801368,40.99163329,4.99622449,Middle_America,-103.3969459,17.57481391,0.0,0.2683616605448875,-1.6693311198772598,1.6335371380834767,-0.04795860298337082
553,103.8913955,3.315889439,34.49605879,41.5373615,11.73341568,Middle_America,-103.1909497,17.46861473,5.85,0.49204364522580957,-0.7541629968553253,1.9201482072810192,0.1984418183495113
554,104.1811088,3.578186236,31.90867771,42.08759675,7.792849554,Middle_America,-102.9816191,17.36560521,5.85,0.2676387046732867,-1.127313134630913,1.6734833416039292,0.15734135149573278
555,103.3405677,4.095121282,30.98135582,42.63336839,7.211015028,Middle_America,-102.7693464,17.26909449,5.85,0.22495810855071716,-1.1970007353763863,1.603795769986572,0.17514802540596608
556,114.9773832,4.323808837,28.82413574,43.17453416,8.340007238,Middle_America,-102.5533741,17.17986168,0.0,0.1498955661685725,-0.9667139317433681,1.5668874120653198,0.23524408959650162
